merchant_id,contact_key_id,performance_classification,state,city,merchant_city_maturity,top_restaurants,status_saturacao,contract_mode
MRC_00348,CK_tk1884,silver,RJ,Rio de Janeiro,medium,False,ok,pro
MRC_00349,CK_hm2583,bronze,RJ,Petrópolis,high,False,ok,pro
MRC_00350,CK_xJ2370,bronze,CE,Juazeiro do Norte,medium,False,ok,pro
MRC_00351,CK_iN9578,platinum,BA,Salvador,medium,False,ok,basico
MRC_00352,CK_TU1146,silver,MG,Juiz de Fora,medium,False,ok,enterprise
MRC_00353,CK_Ke7866,silver,GO,Anápolis,medium,False,saturado,enterprise
MRC_00354,CK_DR2517,bronze,SC,Blumenau,low,False,atencao,basico
MRC_00355,CK_OL8528,bronze,BA,Feira de Santana,high,True,ok,basico
MRC_00356,CK_dh2268,gold,SC,Blumenau,low,True,atencao,basico
MRC_00357,CK_ku8242,bronze,SC,Florianópolis,high,False,ok,basico
MRC_00358,CK_fq3584,silver,BA,Salvador,medium,False,ok,pro
MRC_00359,CK_Ot3842,bronze,SP,São Paulo,medium,False,saturado,enterprise
MRC_00360,CK_Pk9818,silver,RS,Pelotas,low,False,saturado,pro
MRC_00361,CK_QN9922,bronze,SC,Florianópolis,high,True,ok,pro
MRC_00362,CK_bf9590,gold,BA,Salvador,low,True,ok,basico
MRC_00363,CK_XK0943,gold,BA,Feira de Santana,low,False,ok,basico
MRC_00364,CK_OI6907,gold,PR,Maringá,medium,False,ok,pro
MRC_00365,CK_ZZ4473,bronze,SP,Campinas,high,False,atencao,pro
MRC_00366,CK_Sd6471,gold,PE,Caruaru,low,False,ok,pro
MRC_00367,CK_Dn2767,silver,PR,Curitiba,low,False,ok,basico
MRC_00368,CK_Tu5925,bronze,PR,Curitiba,high,False,ok,pro
MRC_00369,CK_GJ5625,silver,CE,Juazeiro do Norte,high,False,ok,basico
MRC_00370,CK_hr1537,bronze,RS,Caxias do Sul,low,False,atencao,basico
MRC_00371,CK_ds7321,bronze,BA,Salvador,medium,False,atencao,pro
MRC_00372,CK_ku6963,gold,RS,Caxias do Sul,medium,False,ok,basico
MRC_00373,CK_FG9532,bronze,MG,Belo Horizonte,medium,False,ok,enterprise
MRC_00374,CK_bf7747,silver,CE,Fortaleza,high,True,ok,basico
MRC_00375,CK_nL6873,bronze,PE,Recife,low,False,ok,pro
MRC_00376,CK_FM5004,gold,RS,Caxias do Sul,high,False,ok,pro
MRC_00377,CK_gB7480,platinum,RJ,Petrópolis,medium,False,ok,basico
MRC_00378,CK_xc2456,gold,SC,Joinville,medium,True,ok,pro
MRC_00379,CK_mx6098,bronze,MG,Juiz de Fora,medium,False,ok,pro
MRC_00380,CK_GC8416,bronze,SP,Campinas,high,False,atencao,enterprise
MRC_00381,CK_hi8499,silver,PE,Recife,low,False,ok,basico
MRC_00382,CK_Jx1655,bronze,MG,Belo Horizonte,low,False,atencao,basico
MRC_00383,CK_zG2398,bronze,SC,Florianópolis,low,False,ok,basico
MRC_00384,CK_Tv0002,silver,CE,Juazeiro do Norte,high,False,atencao,pro
MRC_00385,CK_MG7872,silver,SC,Florianópolis,high,False,ok,basico
MRC_00386,CK_kz2595,platinum,PR,Curitiba,medium,False,atencao,basico
MRC_00387,CK_GG9495,bronze,SC,Blumenau,low,False,ok,basico
MRC_00388,CK_Eb8794,bronze,PR,Londrina,high,False,saturado,basico
MRC_00389,CK_Lt5516,bronze,CE,Juazeiro do Norte,high,False,atencao,pro
MRC_00390,CK_PY0974,platinum,GO,Goiânia,medium,False,ok,basico
MRC_00391,CK_LE9930,gold,PR,Londrina,medium,False,ok,basico
MRC_00392,CK_jR2896,gold,SP,Campinas,low,False,atencao,basico
MRC_00393,CK_mb3091,platinum,SC,Blumenau,medium,False,saturado,pro
MRC_00394,CK_AS7562,silver,SC,Florianópolis,high,False,atencao,enterprise
MRC_00395,CK_EV3689,silver,SP,Ribeirão Preto,low,True,atencao,pro
MRC_00396,CK_Ju0283,bronze,RJ,Rio de Janeiro,medium,False,atencao,basico
MRC_00397,CK_lD7865,silver,BA,Feira de Santana,low,True,ok,basico
MRC_00398,CK_RX8585,silver,GO,Goiânia,high,True,ok,basico
MRC_00399,CK_pr4973,silver,PE,Recife,medium,False,ok,pro
MRC_00400,CK_Xs8434,platinum,PR,Londrina,low,False,atencao,basico
MRC_00401,CK_wJ3757,platinum,SP,Santos,medium,False,ok,enterprise
MRC_00402,CK_RI4419,gold,CE,Juazeiro do Norte,medium,False,ok,enterprise
MRC_00403,CK_sc6652,gold,PR,Curitiba,low,False,ok,basico
MRC_00404,CK_Pq4157,silver,BA,Salvador,high,False,atencao,basico
MRC_00405,CK_rJ7338,bronze,CE,Fortaleza,low,False,ok,basico
MRC_00406,CK_VL4219,bronze,MG,Juiz de Fora,medium,False,ok,basico
MRC_00407,CK_oO3308,silver,SC,Florianópolis,low,False,ok,pro
MRC_00408,CK_vT3016,gold,MG,Uberlândia,low,False,ok,pro
MRC_00409,CK_Jk7120,bronze,PR,Londrina,low,True,atencao,basico
MRC_00410,CK_Ws6773,platinum,BA,Feira de Santana,low,True,ok,pro
MRC_00411,CK_PK5401,bronze,GO,Goiânia,medium,False,atencao,pro
MRC_00412,CK_Al3802,bronze,PR,Londrina,low,False,ok,enterprise
MRC_00413,CK_Vs0672,silver,SP,Santos,high,False,ok,pro
MRC_00414,CK_Mg0049,bronze,RS,Pelotas,low,True,ok,pro
MRC_00415,CK_HF5478,bronze,PR,Maringá,low,False,ok,basico
MRC_00416,CK_mZ2874,bronze,SC,Joinville,medium,False,ok,pro
MRC_00417,CK_Pq1527,gold,SC,Blumenau,high,True,ok,basico
MRC_00418,CK_KR2054,silver,PR,Maringá,medium,False,atencao,pro
MRC_00419,CK_BG3296,silver,CE,Juazeiro do Norte,high,True,saturado,basico
MRC_00420,CK_li5161,silver,RS,Porto Alegre,low,False,saturado,basico
MRC_00421,CK_qy7530,bronze,SP,São Paulo,high,False,saturado,basico
MRC_00422,CK_tL3745,platinum,PR,Londrina,low,False,ok,basico
MRC_00423,CK_Sp9045,bronze,CE,Fortaleza,low,True,ok,basico
MRC_00424,CK_kz0174,platinum,SC,Blumenau,medium,False,ok,enterprise
MRC_00425,CK_xN8414,silver,SC,Joinville,medium,False,ok,basico
MRC_00426,CK_jD3327,platinum,BA,Salvador,high,False,atencao,pro
MRC_00427,CK_EW9568,bronze,PR,Curitiba,low,False,atencao,basico
MRC_00428,CK_Yf8339,silver,RS,Pelotas,high,True,atencao,basico
MRC_00429,CK_eK8785,bronze,RJ,Niterói,medium,False,atencao,basico
MRC_00430,CK_mK1088,bronze,RS,Caxias do Sul,medium,False,ok,basico
MRC_00431,CK_HC8225,silver,SC,Blumenau,low,False,ok,basico
MRC_00432,CK_fG1397,bronze,SC,Joinville,low,False,ok,basico
MRC_00433,CK_GA7072,silver,MG,Uberlândia,high,False,saturado,basico
MRC_00434,CK_DR7908,bronze,SC,Blumenau,medium,False,saturado,enterprise
MRC_00435,CK_aV4064,bronze,SP,São Paulo,medium,False,ok,basico
MRC_00436,CK_Bw3910,gold,PE,Caruaru,high,False,ok,pro
MRC_00437,CK_Ec1801,silver,PR,Maringá,low,True,ok,enterprise
MRC_00438,CK_XP4622,silver,RS,Porto Alegre,medium,False,ok,pro
MRC_00439,CK_yy6567,silver,PE,Caruaru,medium,False,atencao,enterprise
MRC_00440,CK_hl1825,gold,CE,Fortaleza,low,False,ok,basico
MRC_00441,CK_Uo8682,bronze,RJ,Petrópolis,low,False,ok,pro
MRC_00442,CK_RU0047,silver,SP,Ribeirão Preto,medium,False,ok,basico
MRC_00443,CK_op8686,platinum,RS,Porto Alegre,medium,False,saturado,basico
MRC_00444,CK_mU7524,gold,PE,Recife,high,False,ok,pro
MRC_00445,CK_Xb1069,silver,RJ,Niterói,low,False,atencao,enterprise
MRC_00446,CK_Mc3311,silver,MG,Uberlândia,high,False,ok,enterprise
MRC_00447,CK_Vc7903,gold,SP,São Paulo,low,False,ok,basico
MRC_00448,CK_nW6738,silver,SP,Santos,medium,False,ok,basico
MRC_00449,CK_oU0284,bronze,MG,Juiz de Fora,medium,False,atencao,pro
MRC_00450,CK_XR9599,bronze,PR,Londrina,low,False,atencao,pro
MRC_00451,CK_QH5342,gold,MG,Juiz de Fora,low,False,ok,basico
MRC_00452,CK_dJ3644,bronze,SP,São Paulo,high,True,ok,basico
MRC_00453,CK_Fd9268,gold,SP,Santos,high,False,atencao,pro
MRC_00454,CK_SA5685,bronze,PE,Caruaru,low,False,atencao,pro
MRC_00455,CK_lW6246,silver,SC,Blumenau,medium,False,ok,basico
MRC_00456,CK_tT8733,bronze,RJ,Niterói,medium,False,ok,pro
MRC_00457,CK_AA2708,bronze,MG,Uberlândia,low,False,atencao,pro
MRC_00458,CK_pq8826,platinum,RJ,Niterói,medium,False,ok,enterprise
MRC_00459,CK_xf3517,gold,MG,Juiz de Fora,high,False,saturado,pro
MRC_00460,CK_yR8304,silver,CE,Juazeiro do Norte,medium,False,atencao,basico
MRC_00461,CK_mZ9901,silver,SP,Campinas,high,True,ok,enterprise
MRC_00462,CK_nv9837,silver,SC,Florianópolis,low,False,atencao,basico
MRC_00463,CK_Vh4033,silver,PE,Caruaru,medium,False,ok,enterprise
MRC_00464,CK_zp7393,silver,SC,Blumenau,medium,True,atencao,pro
MRC_00465,CK_DI8546,bronze,SC,Joinville,medium,False,atencao,enterprise
MRC_00466,CK_GF5445,silver,SC,Blumenau,medium,False,ok,basico
MRC_00467,CK_nx7175,gold,RJ,Petrópolis,low,False,atencao,pro
MRC_00468,CK_oV5609,platinum,MG,Belo Horizonte,high,False,atencao,pro
MRC_00469,CK_LL2048,bronze,GO,Anápolis,high,False,atencao,pro
MRC_00470,CK_vo6423,gold,CE,Juazeiro do Norte,low,False,ok,basico
MRC_00471,CK_JP6937,silver,RS,Pelotas,high,True,ok,basico
MRC_00472,CK_Dk5477,silver,SC,Florianópolis,medium,False,atencao,pro
MRC_00473,CK_Fl5228,bronze,PR,Londrina,high,False,saturado,basico
MRC_00474,CK_eQ8080,silver,RJ,Niterói,low,True,ok,pro
MRC_00475,CK_Oo0062,bronze,PE,Recife,low,False,ok,basico
MRC_00476,CK_GD1203,bronze,RS,Caxias do Sul,medium,False,ok,enterprise
MRC_00477,CK_EQ5099,gold,GO,Anápolis,medium,False,ok,basico
MRC_00478,CK_JA7008,gold,PR,Londrina,medium,True,atencao,basico
MRC_00479,CK_Is0084,silver,GO,Anápolis,medium,False,atencao,basico
MRC_00480,CK_gg0862,platinum,RS,Caxias do Sul,low,True,saturado,pro
MRC_00481,CK_NH8233,bronze,SC,Blumenau,medium,False,atencao,pro
MRC_00482,CK_fx4546,bronze,PR,Curitiba,medium,False,ok,pro
MRC_00483,CK_So6793,silver,GO,Anápolis,medium,False,atencao,pro
MRC_00484,CK_zy4101,bronze,PE,Recife,low,False,atencao,basico
MRC_00485,CK_Oa6870,bronze,MG,Juiz de Fora,low,True,saturado,enterprise
MRC_00486,CK_PY2176,bronze,SP,São Paulo,high,False,ok,enterprise
MRC_00487,CK_co5918,bronze,MG,Uberlândia,low,False,ok,basico
MRC_00488,CK_ce3974,gold,RS,Pelotas,low,False,ok,enterprise
MRC_00489,CK_lu4890,bronze,RJ,Petrópolis,low,False,ok,pro
MRC_00490,CK_WT0392,silver,SP,Santos,medium,True,ok,pro
MRC_00491,CK_Kp6142,bronze,CE,Fortaleza,medium,False,atencao,pro
MRC_00492,CK_yW9685,silver,PE,Recife,medium,False,atencao,pro
MRC_00493,CK_dg2185,bronze,CE,Juazeiro do Norte,low,False,ok,enterprise
MRC_00494,CK_MX6315,gold,PR,Curitiba,high,False,ok,pro
MRC_00495,CK_bO9965,silver,SP,Campinas,low,False,saturado,basico
MRC_00496,CK_wJ4773,bronze,CE,Fortaleza,high,False,ok,pro
MRC_00497,CK_Qy6629,silver,CE,Fortaleza,medium,False,ok,basico
MRC_00498,CK_Te1943,bronze,GO,Goiânia,medium,False,ok,pro
MRC_00499,CK_TY1426,silver,MG,Belo Horizonte,low,False,ok,pro
MRC_00500,CK_gf2655,bronze,GO,Anápolis,low,False,ok,basico
MRC_00501,CK_Wr0475,platinum,SP,São Paulo,medium,False,atencao,basico
MRC_00502,CK_BC1212,bronze,SP,Ribeirão Preto,medium,False,saturado,pro
MRC_00503,CK_gb8886,silver,RS,Caxias do Sul,low,False,atencao,basico
MRC_00504,CK_MM1581,bronze,GO,Goiânia,high,True,ok,basico
MRC_00505,CK_Ay5604,bronze,BA,Feira de Santana,high,True,ok,pro
MRC_00506,CK_Hk1839,silver,MG,Uberlândia,medium,False,saturado,enterprise
MRC_00507,CK_tr6224,platinum,SP,Ribeirão Preto,high,False,atencao,pro
MRC_00508,CK_Br7212,bronze,RS,Porto Alegre,low,False,ok,basico
MRC_00509,CK_xq6471,bronze,GO,Goiânia,low,False,ok,pro
MRC_00510,CK_mD3799,bronze,MG,Juiz de Fora,low,True,atencao,basico
MRC_00511,CK_zv1240,bronze,GO,Goiânia,medium,False,ok,pro
MRC_00512,CK_vB9657,bronze,CE,Fortaleza,low,False,ok,pro
MRC_00513,CK_MS9245,silver,RS,Caxias do Sul,high,False,ok,enterprise
MRC_00514,CK_zu3752,bronze,MG,Belo Horizonte,low,False,ok,enterprise
MRC_00515,CK_uy4793,bronze,SC,Florianópolis,medium,True,ok,basico
MRC_00516,CK_Km4651,gold,PR,Maringá,high,False,ok,enterprise
MRC_00517,CK_bU9828,bronze,PR,Maringá,low,False,ok,enterprise
MRC_00518,CK_Se7374,bronze,MG,Uberlândia,low,False,atencao,pro
MRC_00519,CK_pq6724,bronze,GO,Goiânia,medium,False,atencao,basico
MRC_00520,CK_CM2661,silver,RS,Pelotas,low,False,ok,pro
MRC_00521,CK_GS7968,bronze,PR,Curitiba,low,False,saturado,basico
MRC_00522,CK_SZ6805,silver,RS,Porto Alegre,low,True,ok,pro
MRC_00523,CK_Xp8911,bronze,PR,Londrina,medium,False,ok,basico
MRC_00524,CK_KP5290,silver,CE,Fortaleza,high,False,ok,pro
MRC_00525,CK_ag6561,bronze,GO,Anápolis,high,False,atencao,enterprise
MRC_00526,CK_JL4388,silver,CE,Juazeiro do Norte,low,False,ok,basico
MRC_00527,CK_zD9375,gold,PR,Londrina,medium,False,ok,pro
MRC_00528,CK_bE9825,silver,SC,Blumenau,medium,False,atencao,basico
MRC_00529,CK_hU1461,bronze,SC,Blumenau,high,False,ok,pro
MRC_00530,CK_DY2545,bronze,CE,Juazeiro do Norte,low,False,atencao,pro
MRC_00531,CK_Eg3875,bronze,SC,Blumenau,medium,False,atencao,basico
MRC_00532,CK_tc7751,bronze,PR,Londrina,high,False,saturado,pro
MRC_00533,CK_RZ1051,bronze,MG,Belo Horizonte,high,False,ok,enterprise
MRC_00534,CK_Jk2382,gold,CE,Juazeiro do Norte,low,True,ok,basico
MRC_00535,CK_oZ5867,bronze,RJ,Niterói,low,False,saturado,pro
MRC_00536,CK_zb6226,silver,GO,Anápolis,low,False,atencao,pro
MRC_00537,CK_By9379,silver,SC,Florianópolis,low,False,atencao,basico
MRC_00538,CK_WT0334,silver,SC,Blumenau,medium,False,ok,enterprise
MRC_00539,CK_lx1918,bronze,SP,Santos,medium,False,ok,pro
MRC_00540,CK_qQ5371,gold,BA,Feira de Santana,medium,False,ok,basico
MRC_00541,CK_yN7859,bronze,CE,Fortaleza,low,False,ok,basico
MRC_00542,CK_wD6915,gold,PE,Caruaru,low,False,ok,basico
MRC_00543,CK_Lf9249,gold,SC,Joinville,low,False,ok,pro
MRC_00544,CK_th2513,gold,GO,Goiânia,low,False,ok,pro
MRC_00545,CK_yA2528,silver,RJ,Petrópolis,high,False,ok,pro
MRC_00546,CK_Bl9296,bronze,SC,Joinville,low,False,ok,pro
MRC_00547,CK_kF7828,bronze,RJ,Rio de Janeiro,low,False,ok,basico
MRC_00548,CK_CN4225,silver,PR,Londrina,medium,False,ok,pro
MRC_00549,CK_im0507,bronze,PR,Londrina,medium,False,ok,enterprise
MRC_00550,CK_AR6887,gold,BA,Feira de Santana,medium,False,ok,enterprise
MRC_00551,CK_kf7677,bronze,MG,Juiz de Fora,high,False,ok,basico
MRC_00552,CK_cr9034,bronze,PE,Recife,low,False,atencao,pro
MRC_00553,CK_XD3842,bronze,SP,Campinas,high,False,ok,basico
MRC_00554,CK_hK9788,bronze,BA,Salvador,medium,False,atencao,basico
MRC_00555,CK_IW1485,silver,RS,Porto Alegre,medium,False,atencao,pro
MRC_00556,CK_Bg0783,gold,SP,Ribeirão Preto,high,False,atencao,basico
MRC_00557,CK_qw3407,silver,CE,Fortaleza,low,False,ok,basico
MRC_00558,CK_nZ1713,gold,GO,Goiânia,medium,False,ok,pro
MRC_00559,CK_kN9596,gold,RS,Porto Alegre,low,False,atencao,enterprise
MRC_00560,CK_Kw2330,gold,RS,Caxias do Sul,medium,True,saturado,enterprise
MRC_00561,CK_ku8498,bronze,BA,Feira de Santana,high,False,saturado,pro
MRC_00562,CK_GR4494,gold,MG,Uberlândia,high,False,ok,basico
MRC_00563,CK_rP1260,bronze,BA,Feira de Santana,high,False,atencao,basico
MRC_00564,CK_Tu2232,bronze,CE,Juazeiro do Norte,medium,False,atencao,pro
MRC_00565,CK_KO3672,silver,SC,Florianópolis,low,False,atencao,enterprise
MRC_00566,CK_eO4667,bronze,SC,Florianópolis,medium,False,ok,enterprise
MRC_00567,CK_Sx1684,bronze,MG,Uberlândia,high,False,ok,pro
MRC_00568,CK_aX7759,bronze,CE,Juazeiro do Norte,low,False,ok,basico
MRC_00569,CK_YI1751,bronze,MG,Juiz de Fora,medium,False,ok,basico
MRC_00570,CK_Fr6363,platinum,RJ,Petrópolis,high,False,atencao,basico
MRC_00571,CK_Ki5458,bronze,SC,Florianópolis,medium,False,saturado,enterprise
MRC_00572,CK_cg9750,bronze,RS,Pelotas,medium,False,atencao,basico
MRC_00573,CK_CD7012,silver,PE,Caruaru,high,False,ok,pro
MRC_00574,CK_Pt0632,bronze,GO,Anápolis,low,False,atencao,basico
MRC_00575,CK_qf2415,platinum,CE,Fortaleza,low,False,ok,pro
MRC_00576,CK_Ot5206,bronze,SP,Santos,medium,False,atencao,pro
MRC_00577,CK_an3611,silver,MG,Uberlândia,medium,False,atencao,pro
MRC_00578,CK_oH7129,silver,GO,Anápolis,high,True,ok,pro
MRC_00579,CK_hB7005,platinum,SP,Ribeirão Preto,low,False,ok,pro
MRC_00580,CK_yf2713,silver,GO,Goiânia,low,False,ok,basico
MRC_00581,CK_ti1155,gold,PE,Caruaru,low,True,ok,basico
MRC_00582,CK_HK6221,bronze,SP,Campinas,high,False,atencao,enterprise
MRC_00583,CK_wU0927,bronze,BA,Feira de Santana,medium,False,ok,basico
MRC_00584,CK_RC3269,bronze,PR,Londrina,medium,True,ok,basico
MRC_00585,CK_Wh3112,gold,BA,Feira de Santana,low,False,ok,basico
MRC_00586,CK_uY9656,bronze,SC,Florianópolis,low,False,atencao,basico
MRC_00587,CK_pJ2341,bronze,PR,Londrina,medium,False,ok,basico
MRC_00588,CK_XS9994,bronze,BA,Feira de Santana,low,True,ok,pro
MRC_00589,CK_MG0438,bronze,PR,Maringá,medium,False,atencao,enterprise
MRC_00590,CK_YY3640,bronze,PR,Maringá,medium,False,ok,pro
MRC_00591,CK_pF3761,platinum,RS,Caxias do Sul,high,True,ok,basico
MRC_00592,CK_xu9180,silver,MG,Juiz de Fora,medium,False,atencao,pro
MRC_00593,CK_xI2696,silver,MG,Belo Horizonte,medium,False,ok,pro
MRC_00594,CK_Le2710,gold,RS,Caxias do Sul,low,False,atencao,enterprise
MRC_00595,CK_dY0430,bronze,GO,Goiânia,high,False,ok,basico
MRC_00596,CK_XA6848,bronze,RJ,Petrópolis,high,False,ok,basico
MRC_00597,CK_IN6618,bronze,GO,Goiânia,low,False,ok,pro
MRC_00598,CK_fG2414,bronze,SP,Ribeirão Preto,high,False,atencao,pro
MRC_00599,CK_zL3285,silver,SP,São Paulo,low,True,ok,pro
MRC_00600,CK_dp1463,bronze,PR,Curitiba,low,False,ok,basico
MRC_00601,CK_NM1617,bronze,BA,Feira de Santana,low,False,ok,pro
MRC_00602,CK_aT0421,silver,BA,Salvador,high,True,ok,basico
MRC_00603,CK_wH2027,platinum,MG,Uberlândia,medium,False,atencao,basico
MRC_00604,CK_iV8425,gold,CE,Fortaleza,high,False,saturado,basico
MRC_00605,CK_ZB4105,gold,GO,Goiânia,low,True,atencao,basico
MRC_00606,CK_TK4814,gold,SC,Joinville,medium,False,ok,basico
MRC_00607,CK_xd1778,bronze,PE,Caruaru,medium,False,ok,basico
MRC_00608,CK_kq7925,gold,BA,Feira de Santana,high,False,atencao,basico
MRC_00609,CK_VG1913,bronze,PE,Recife,low,False,saturado,basico
MRC_00610,CK_cE0003,silver,PR,Londrina,low,False,ok,basico
MRC_00611,CK_cJ5622,silver,PE,Caruaru,low,False,ok,basico
MRC_00612,CK_AU6353,bronze,SC,Joinville,high,False,ok,basico
MRC_00613,CK_xh5419,gold,RS,Caxias do Sul,medium,True,ok,basico
MRC_00614,CK_ZH8023,platinum,SC,Joinville,medium,False,ok,basico
MRC_00615,CK_sX0617,bronze,PE,Caruaru,medium,False,saturado,basico
MRC_00616,CK_Da4518,gold,SC,Joinville,high,False,ok,basico
MRC_00617,CK_Yt5349,bronze,RJ,Rio de Janeiro,high,False,ok,pro
MRC_00618,CK_LF9375,silver,PR,Londrina,high,True,ok,pro
MRC_00619,CK_aA3832,silver,GO,Goiânia,low,False,saturado,enterprise
MRC_00620,CK_OS0385,silver,RS,Pelotas,low,True,ok,pro
MRC_00621,CK_VU0506,platinum,BA,Salvador,high,False,ok,enterprise
MRC_00622,CK_pA4138,gold,SP,Santos,medium,False,ok,basico
MRC_00623,CK_fc7024,gold,GO,Goiânia,low,False,ok,pro
MRC_00624,CK_DV3865,bronze,SP,São Paulo,medium,False,atencao,pro
MRC_00625,CK_iO1918,platinum,PR,Maringá,high,True,ok,enterprise
MRC_00626,CK_dB6199,bronze,RS,Porto Alegre,medium,False,ok,basico
MRC_00627,CK_uZ2344,gold,MG,Belo Horizonte,medium,False,atencao,enterprise
MRC_00628,CK_ro6557,bronze,BA,Salvador,high,True,ok,pro
MRC_00629,CK_gj1329,bronze,RJ,Rio de Janeiro,medium,False,ok,pro
MRC_00630,CK_uA1277,silver,MG,Belo Horizonte,low,True,saturado,enterprise
MRC_00631,CK_Ct1853,bronze,PR,Maringá,high,False,ok,enterprise
MRC_00632,CK_kZ7411,bronze,GO,Goiânia,high,False,atencao,pro
MRC_00633,CK_uj4903,bronze,RJ,Rio de Janeiro,high,False,atencao,basico
MRC_00634,CK_Gd1356,bronze,SC,Florianópolis,medium,False,saturado,basico
MRC_00635,CK_zC4420,bronze,PE,Caruaru,low,False,ok,basico
MRC_00636,CK_Dg8831,bronze,RJ,Petrópolis,high,False,ok,basico
MRC_00637,CK_Xo2100,silver,PR,Curitiba,low,False,ok,basico
MRC_00638,CK_RO2365,bronze,CE,Fortaleza,high,False,ok,pro
MRC_00639,CK_eb1994,silver,PE,Caruaru,high,False,ok,pro
MRC_00640,CK_fZ1372,bronze,SP,Santos,medium,False,saturado,basico
MRC_00641,CK_dk5107,platinum,BA,Feira de Santana,high,False,atencao,pro
MRC_00642,CK_by9667,gold,SP,Campinas,high,False,ok,basico
MRC_00643,CK_lr6253,bronze,RJ,Petrópolis,low,True,ok,enterprise
MRC_00644,CK_NN4720,gold,SP,São Paulo,medium,False,ok,basico
MRC_00645,CK_AJ9347,gold,PR,Curitiba,low,False,atencao,pro
MRC_00646,CK_yi7014,platinum,SC,Joinville,medium,False,ok,enterprise
MRC_00647,CK_OZ6383,silver,GO,Goiânia,low,False,ok,basico
MRC_00648,CK_EI8065,bronze,BA,Salvador,medium,False,saturado,pro
MRC_00649,CK_uy7598,silver,SP,Santos,high,False,ok,enterprise
MRC_00650,CK_Mo4205,silver,SP,Ribeirão Preto,high,False,atencao,basico
MRC_00651,CK_Hw0407,silver,RJ,Niterói,medium,False,ok,enterprise
MRC_00652,CK_pQ9321,bronze,GO,Goiânia,medium,False,atencao,pro
MRC_00653,CK_Wo3480,gold,MG,Belo Horizonte,medium,False,ok,basico
MRC_00654,CK_lp9652,platinum,SP,Campinas,high,True,ok,basico
MRC_00655,CK_bT9559,bronze,PR,Curitiba,medium,False,saturado,pro
MRC_00656,CK_Km5992,bronze,CE,Juazeiro do Norte,medium,False,atencao,enterprise
MRC_00657,CK_Fc7842,bronze,BA,Salvador,high,False,ok,basico
MRC_00658,CK_ob1039,gold,SP,São Paulo,medium,True,ok,pro
MRC_00659,CK_Nm8705,silver,PR,Londrina,high,True,ok,basico
MRC_00660,CK_db2525,silver,PR,Maringá,high,False,atencao,pro
MRC_00661,CK_Hx2921,silver,BA,Feira de Santana,high,False,ok,pro
MRC_00662,CK_gv1569,silver,MG,Juiz de Fora,low,False,atencao,pro
MRC_00663,CK_UB4522,bronze,PR,Londrina,medium,False,ok,pro
MRC_00664,CK_SN7528,silver,CE,Fortaleza,high,False,ok,enterprise
MRC_00665,CK_yt5392,gold,PR,Maringá,medium,False,atencao,basico
MRC_00666,CK_SK4220,platinum,PR,Maringá,medium,False,ok,pro
MRC_00667,CK_Mu6902,platinum,PR,Londrina,low,False,atencao,basico
MRC_00668,CK_Fj9391,platinum,SC,Florianópolis,low,False,ok,pro
MRC_00669,CK_uk5135,silver,SC,Joinville,medium,False,ok,pro
MRC_00670,CK_qn1570,silver,MG,Uberlândia,medium,False,ok,basico
MRC_00671,CK_Yg3154,gold,SP,São Paulo,medium,False,ok,pro
MRC_00672,CK_UA0067,platinum,PR,Londrina,medium,False,ok,pro
MRC_00673,CK_wI2676,bronze,GO,Anápolis,medium,False,ok,enterprise
MRC_00674,CK_PW6179,bronze,SP,Ribeirão Preto,medium,False,atencao,basico
MRC_00675,CK_Zc3271,bronze,MG,Juiz de Fora,medium,False,ok,basico
MRC_00676,CK_ge4054,silver,RS,Porto Alegre,medium,True,ok,pro
MRC_00677,CK_Ue5262,bronze,SP,Ribeirão Preto,medium,False,ok,pro
MRC_00678,CK_NE8159,bronze,SP,Campinas,low,True,ok,basico
MRC_00679,CK_Bk0629,bronze,PE,Caruaru,medium,False,ok,enterprise
MRC_00680,CK_mA0153,bronze,RJ,Petrópolis,medium,False,ok,pro
MRC_00681,CK_tp8844,gold,PE,Caruaru,medium,True,ok,enterprise
MRC_00682,CK_JF1069,bronze,CE,Juazeiro do Norte,medium,False,ok,pro
MRC_00683,CK_Bf2050,silver,SC,Joinville,high,True,ok,basico
MRC_00684,CK_gb4973,silver,SC,Blumenau,low,False,atencao,basico
MRC_00685,CK_Eh3241,gold,RJ,Petrópolis,high,False,atencao,enterprise
MRC_00686,CK_Qq4677,bronze,BA,Feira de Santana,low,False,ok,basico
MRC_00687,CK_xy1862,platinum,BA,Feira de Santana,high,False,saturado,enterprise
MRC_00688,CK_qC5270,silver,MG,Belo Horizonte,medium,False,ok,pro
MRC_00689,CK_Kd7434,platinum,RJ,Rio de Janeiro,medium,True,ok,basico
MRC_00690,CK_ZI2115,platinum,SP,Santos,low,False,atencao,pro
MRC_00691,CK_dy6938,bronze,BA,Feira de Santana,low,False,atencao,pro
MRC_00692,CK_Kp8687,bronze,PR,Curitiba,low,False,saturado,pro
MRC_00693,CK_Tc7416,bronze,GO,Anápolis,low,False,saturado,basico
MRC_00694,CK_RN8989,silver,SP,Ribeirão Preto,medium,False,ok,enterprise
MRC_00695,CK_kn2172,bronze,CE,Juazeiro do Norte,medium,False,saturado,pro
MRC_00696,CK_fR3206,bronze,PR,Curitiba,high,False,saturado,enterprise
MRC_00697,CK_qu6329,silver,PR,Londrina,low,False,ok,pro
